epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_affinity_loss,train_contact_avg_prob,train_contact_f1,train_contact_loss,train_contact_pr_auc,train_contact_precision,train_contact_recall,train_contact_roc_auc,train_mean_prediction,train_neg_accuracy,train_pos_accuracy,train_scaled_contact_loss,val_affinity_loss,val_contact_avg_prob,val_contact_f1,val_contact_loss,val_contact_pr_auc,val_contact_precision,val_contact_recall,val_contact_roc_auc,val_mean_prediction,val_neg_accuracy,val_pos_accuracy,val_scaled_contact_loss
1.0,5.229849616289139,5.224711198677869,0.01619404410160691,0.0293505820029084,2.285762717054828,1.8033633742434905,1.518911600112915,-0.6349247941740574,-0.24930944628547877,4.499103832244873,4.494352221641514,0.31600172712274766,0.29646587243594336,2.119988731489277,1.675553195476532,1.3579144477844238,-0.557664624487789,-1.3029475045204162,5.224711206555367,0.010358276776969433,0.0,0.05138408036902547,0.0056522515862010144,0.0,0.0,0.4959460394607067,6.003129823883064,0.9999285597987713,0.0,0.00513840805971995,4.4943521785736085,0.005920219700783491,0.0,0.047516554147005084,0.012262616839305343,0.0,0.0,0.6368787904483743,5.106071267127991,1.0,0.0,0.004751655384898186
2.0,4.23613631784916,4.231482733134016,0.058052876359622856,0.040289665438628275,2.057056813297585,1.635944695621729,1.412719488143921,-0.3241221903845868,-0.11242229208350181,5.9237758159637455,5.919074471291581,0.3745226457451746,0.3184945379093236,2.432914809706986,1.9480490183830261,1.7604353427886963,-1.0514486757943007,-1.7854958367347717,4.231482712626457,0.007899793796241283,0.0,0.04653614407405257,0.006051225568044868,0.0,0.0,0.5177626543021264,6.140016978085041,1.0,0.0,0.004653614410199225,5.919074506759643,0.00762632442638278,0.0,0.047012852132320405,0.009351716050313114,0.0,0.0,0.5950123946807792,4.623522934913635,1.0,0.0,0.004701285231858492
3.0,4.085119508504867,4.080493026032835,0.11960730664160327,0.11279312585520807,2.0200230261145133,1.6210766153037548,1.3863694667816162,-0.2768742552513914,-0.15613788977265358,3.085028655529022,3.080354739835289,0.4561733361821163,0.38474255393387197,1.755093940458826,1.4380537104606628,1.1955184936523438,-0.06759759193111026,0.7635202097892761,4.080493060350418,0.008175436407327652,0.0,0.0462645385786891,0.007170220465563942,0.0,0.0,0.5501144471595628,6.096301380395889,1.0,0.0,0.004626453872770071,3.0803547000885008,0.006863506510853767,0.0,0.046739681661129,0.01103149954500607,0.0,0.0,0.6218621709251095,7.172538981437683,1.0,0.0,0.004673968087881803
4.0,3.4978698778152464,3.493278948782896,0.2431746812888845,0.22348240155940824,1.8690315537151576,1.5155618284642696,1.309706687927246,-0.09312230842093627,-0.10618679478764534,2.462796730995178,2.4581368174490903,0.43690665104429594,0.39375564451982054,1.5678446407246767,1.2842570996284486,1.0680973529815674,0.14805236130492638,0.1505680775642395,3.493278948068619,0.007858555763959885,0.0,0.0459092528000474,0.008659933410111929,0.0,0.0,0.5943869479375714,6.146252475380898,1.0,0.0,0.004590925294905901,2.4581368017196654,0.010490110144019127,0.0,0.04659930139780045,0.013223981556904182,0.0,0.0,0.6401639845374884,6.559586849212646,1.0,0.0,0.004659930113703013
5.0,3.870972778201103,3.8663776974311355,0.22970471258726963,0.22967981822953476,1.96631068181789,1.5654593129456043,1.3236596584320068,-0.2098729519770164,-0.15871043607592583,2.969381585121155,2.9647404272516864,0.4667891753400756,0.4131319890617831,1.7218421609577594,1.354467203617096,1.143262267112732,-0.02752767397301681,-0.750235869884491,3.8663776832818986,0.00774049898609519,0.0,0.04595094511285424,0.008453155436961967,0.0,0.0,0.584517720907386,6.093728834092617,1.0,0.0,0.004595094507094472,2.9647404241561888,0.009646831080317497,0.0,0.046411673426628115,0.011385055201394403,0.0,0.0,0.621541101615043,5.658782901763916,1.0,0.0,0.004641167372465133
6.0,3.195903325676918,3.19130708455413,0.3106711660330328,0.2987475884439368,1.7864229859006322,1.4234300129115582,1.1709120273590088,0.0013711992959144492,-0.0643542255461216,2.240545519590378,2.2359263958841127,0.4978682453627463,0.40826540020345803,1.4953014398054034,1.2479350972175598,1.1303586959838867,0.22506664407466104,0.13392512559890746,3.1913070952892304,0.007811328396201134,0.0,0.04596216715872288,0.008466325141073129,0.0,0.0,0.5890654518894909,6.188085044622421,0.9999966771999429,0.0,0.004596216725185513,2.235926429033279,0.007587697822600603,0.0,0.04619060918688774,0.012582362168797793,0.0,0.0,0.6434385444528492,6.542943897247315,1.0,0.0,0.004619060941040516
7.0,3.421545398533344,3.4169698352209186,0.2938628903398308,0.29407165267191565,1.8485047566130086,1.4777184949815274,1.2544491291046143,-0.06924354133893873,-0.10834699228405953,2.3327416372299195,2.328107437392722,0.4521021293784591,0.364952159291756,1.5258136968164633,1.2635061311721802,1.136331558227539,0.19311829193728502,-0.1529186725616455,3.4169698357582092,0.007667963858693838,0.0,0.04575559390708804,0.009151029466035396,0.0,0.0,0.6020159478778625,6.144092277884483,0.9999939081998952,0.0,0.004575559389777482,2.328107388019562,0.008540480397641659,0.0,0.04634241208434105,0.01248254676579634,0.0,0.0,0.6452296305780509,6.256100099086762,1.0,0.0,0.004634241182357073
8.0,3.6194683504104614,3.614877651319816,0.29199940853083484,0.3042373041509988,1.9012831591637833,1.4950710010528565,1.271268367767334,-0.131173164469651,-0.1557745346426964,2.944328398704529,2.939710038451595,0.3757374537054833,0.29683791745347254,1.7145582633586982,1.3767912077903748,1.2076839208602905,-0.018852574815604095,-0.6585770440101624,3.614877640604973,0.0077590011060237885,0.0,0.04590713959187269,0.008896427377189502,0.0,0.0,0.5984302118965648,6.096664735525846,0.9999983385999714,0.0,0.004590713940560817,2.939710035324097,0.00712003605440259,0.0,0.04618333607912064,0.012254275318427967,0.0,0.0,0.6540519178295279,5.750441727638244,1.0,0.0,0.004618333578109741
9.0,3.305356439948082,3.3007794911130066,0.344590757651259,0.34433206178340603,1.8168047476580984,1.4495736487209796,1.2045612335205078,-0.0328850772627407,-0.12453202649950981,3.348861117362976,3.3442218720638635,0.3731850828658711,0.2699426631217673,1.828721376280122,1.5360332465171813,1.345733642578125,-0.15904936899885702,0.9120752310752869,3.3007795006036758,0.007653950713574886,0.0,0.045769447200000285,0.009182439470229254,0.0,0.0,0.604577034680899,6.127907243669033,1.0,0.0,0.004576944722793996,3.344221897125244,0.008459706790745258,0.0,0.046392235308885574,0.0115173995518401,0.0,0.0,0.6358344232378691,7.321094002723694,1.0,0.0,0.0046392235532402995
10.0,3.2798747432231905,3.275279292068069,0.3569944691864811,0.3393123888918518,1.8097732709011007,1.4707581426203251,1.2897028923034668,-0.02490551512244865,-0.08203540369868279,2.5385975003242494,2.5339564627466444,0.43176124069214095,0.3264755036079331,1.5918405896152557,1.3329448151588439,1.1839871406555176,0.12177458566631028,0.41306265115737917,3.2752793273329734,0.007675292436033487,0.0,0.04595416622236371,0.008282964064502867,0.0,0.0,0.5870614665733995,6.17040386646986,1.0,0.0,0.00459541660733521,2.5339564943313597,0.008744948543608189,0.0,0.04641026571393013,0.011525906877203871,0.0,0.0,0.6405537351482373,6.822081422805786,1.0,0.0,0.004641026500612497
