epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_mean_prediction,val_mean_prediction
1.0,10.519076411724091,10.519076377246042,0.05972122822719963,0.045599671151427594,3.2433125623729273,2.5356180034019054,2.051593780517578,-2.366877435758301,-1.53661740610376,3.006657209396362,3.0066572153109434,0.3759689995931092,0.37989396725381447,1.7339715151382804,1.4633252596855164,1.42923903465271,0.03989840232927311,0.22426822423934936,4.786161916907877,6.249909358024597
2.0,3.69532443523407,3.6953244257393862,0.06835249102107475,0.04930305015629044,1.9223226643150693,1.53549629971385,1.3602335453033447,-0.1827753674021484,-0.1020769353210926,2.750465040206909,2.7504650886054223,0.43042555230615587,0.43989522741952636,1.6584526187399573,1.4115512442588807,1.300903081893921,0.12170701985576227,0.2583336806297302,6.220702387690544,6.283974814414978
3.0,3.5456782680749894,3.5456782497560586,0.14434995544222998,0.13365027586313605,1.8829971454455416,1.5224622459709645,1.294360876083374,-0.13487759432811108,-0.09444209203124046,2.673028154373169,2.6730281938834883,0.4860297583316236,0.47831187584245743,1.6349398135354978,1.3838674759864806,1.23712158203125,0.1464345764134526,0.42755325555801393,6.228337230980396,6.4531943893432615
4.0,3.4413517224788666,3.4413517472003066,0.2133875640344439,0.23097147467419588,1.8550880699309957,1.4677502040565014,1.1689581871032715,-0.10148544707016938,-0.14717887118458747,2.6864869737625123,2.6864869846377504,0.5424231844903216,0.5504886092431158,1.639050635165903,1.3893349623680116,1.2433598041534424,0.14213684455360487,0.5159915614128113,6.175600451827049,6.541632695198059
5.0,3.2414678853750227,3.2414679046024664,0.2555466984335549,0.23952391425696437,1.8004077051052816,1.443789359778166,1.2127912044525146,-0.03750792896115862,-0.11759809926152229,2.4310993719100953,2.4310994059452726,0.553620432447848,0.5530029134744823,1.5591983215567136,1.3274717545509338,1.2032077312469482,0.22368854957646966,0.3755564904212952,6.205181223750114,6.401197624206543
6.0,3.1211062401533125,3.1211062344184732,0.3046499662463739,0.30640910543125016,1.766665286470098,1.4125271825492383,1.1560194492340088,0.0010166502831973068,-0.04798849061131477,2.445127468109131,2.445127476509502,0.5440576339426945,0.5428556856576787,1.5636903390727661,1.3244065833091736,1.2030327320098877,0.21920903229316624,0.4237924361228943,6.274790832400322,6.449433569908142
7.0,3.2264641559123994,3.2264641413908204,0.29402827842847423,0.284992767894789,1.7962361040216346,1.4312898771464824,1.2120440006256104,-0.03270562218087436,-0.09210431888699531,2.7748850345611573,2.7748850279597317,0.5795427188120489,0.5922656642759877,1.6657986156674918,1.405858838558197,1.175804853439331,0.11390911636689727,0.7532111525535583,6.230675004124642,6.7788522863388065
8.0,3.2719785410165785,3.2719785292479937,0.26695918385911316,0.2684643389213266,1.808861113863636,1.4456061427295208,1.2426115274429321,-0.047273570923042074,-0.04885093405842781,2.3007871103286743,2.3007871165359535,0.5957385238151367,0.5897453593185321,1.5168345712489393,1.2931519055366516,1.2246935367584229,0.26530055530193064,0.3842739415168762,6.273928388953209,6.409915075302124
9.0,2.95207650244236,2.952076491511428,0.35521567422727846,0.35248038994982245,1.7181607874443614,1.3723848955333233,1.1321165561676025,0.055118589175551236,-0.07158156111836433,2.329441466331482,2.329441470935747,0.5955936936593346,0.5858268851822975,1.5262507890041357,1.3012259268760682,1.169947624206543,0.25615049612678786,0.4269768500328064,6.251197761893272,6.452617983818055
10.0,3.0839749762415885,3.0839749822266977,0.31152003769221637,0.32189770919647986,1.7561249904909098,1.4065659947693347,1.1736855506896973,0.012901379577145766,-0.02102517828345299,2.0885195684432984,2.0885195717072365,0.6137111156112091,0.6178167559637167,1.4451711219461993,1.2246005129814148,1.1455602645874023,0.33308294429056606,0.06921814680099488,6.301754144728184,6.094859280586243
11.0,2.988161182999611,2.9881611775162766,0.36545880877010867,0.3529248507433742,1.728629855555051,1.3667016924917699,1.153768539428711,0.04356883796840472,-0.12067613050341607,2.094802656173706,2.094802682244404,0.616646771714624,0.6260677543363393,1.4473433187203388,1.2359802842140197,1.1115635633468628,0.3310765883832957,0.18945765733718872,6.202103192508221,6.215098791122436
12.0,3.02830246001482,3.028302459190146,0.3390839545493914,0.32498627049699225,1.740201844381894,1.3824520759284495,1.1408145427703857,0.030720678047967964,-0.1447288717329502,2.1178307485580445,2.1178307097765474,0.6201330873326268,0.6234874421179919,1.455276849873091,1.2460629057884216,1.1249654293060303,0.3237231574992466,0.2571496748924255,6.178050451278686,6.282790808677674
13.0,3.0684060722589495,3.068406035847852,0.33725439316182165,0.33322357850596374,1.7516866260401294,1.3873622857034207,1.1435952186584473,0.017884586503455036,-0.03493266060948372,2.0696679735183716,2.0696679393064716,0.6220920369205559,0.6231033956482843,1.438634053297249,1.2197536301612855,1.1708316802978516,0.3391027467125072,0.05535431146621704,6.287846662402153,6.080995445251465
