epoch,train_affinity_loss,train_contact_loss,train_loss,val_affinity_loss,val_contact_loss,val_loss
1.0,5.333083594441414,0.05697990834712982,5.338781577944755,2.729638919830322,0.04839285179972649,2.734478220939636
2.0,3.8368970212340354,0.04712335066869855,3.8416093599796297,3.911511697769165,0.04821349561214447,3.916333065032959
3.0,4.056169337630272,0.04704834448173642,4.060874174237251,3.0580005264282226,0.04788662403821945,3.0627891635894775
4.0,3.5723129522800448,0.046814548596739766,3.57699442923069,2.258989119529724,0.04759759396314621,2.2637488651275635
5.0,3.383157922029495,0.047013050336390735,3.387859231233597,3.9408977603912354,0.04879245176911354,3.945776968002319
6.0,3.37663981616497,0.04693257097154856,3.3813330733776095,2.923378653526306,0.04759476482868195,2.928138132095337
7.0,3.466243557333946,0.04663062719628215,3.470906614661217,2.213317675590515,0.047354775071144106,2.218053162097931
8.0,3.1025609987974168,0.046556622870266434,3.107216647863388,4.1169411563873295,0.04719256326556206,4.121660394668579
9.0,3.36702960729599,0.04635316252708435,3.371664932370186,2.1297515988349915,0.04751009464263916,2.1345026075839995
10.0,3.1826763725280762,0.04674688089638948,3.1873510652780532,2.1958342838287352,0.04744788527488709,2.200579068660736
11.0,3.097857845425606,0.04656959677115083,3.102514809668064,2.9244232273101805,0.04789405912160873,2.929212598800659
12.0,3.0274282640218733,0.04660713313147426,3.032088975906372,2.1864013671875,0.04786752700805664,2.19118812084198
13.0,2.7595146015286445,0.04672314502298832,2.764186906516552,2.9466350936889647,0.048269829154014586,2.9514620685577393
14.0,3.1204234737157823,0.04660233298316598,3.125083705186844,3.490728940963745,0.04808694154024124,3.495537614822388
15.0,2.6736093509197234,0.04645838370546698,2.6782551974058153,2.9232375526428225,0.048018619567155835,2.9280393958091735
16.0,2.9933095094561577,0.04645948927849531,2.9979554495215415,3.5537169551849366,0.04824058502912521,3.558541021347046
17.0,2.7828611582517624,0.04643390163779259,2.7875045478343963,2.5158448791503907,0.04805183753371239,2.520650088787079
18.0,2.6443616768717764,0.04644845753908158,2.6490065318346026,2.177129874229431,0.04774278849363327,2.181904151439667
19.0,2.688703417778015,0.04653751228004694,2.693357174396515,2.651433200836182,0.04816035866737366,2.6562492179870607
