epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_mean_prediction,val_mean_prediction
1.0,24.074954265356062,24.074954054369286,-0.0027090874496236415,-0.009037435875697872,4.906623488140219,4.200189133970998,4.223596811294556,-6.705754447026449,-3.835551495044492,3.542941093444824,3.5429411385244913,0.3391561741229571,0.3419213725614827,1.8822702086906893,1.590920126438141,1.4341223239898682,-0.13135060100255624,0.7233963513374329,2.4872278279671445,6.749037485122681
2.0,3.399941725730896,3.399941742967643,0.11746893017318466,0.11930092002273913,1.8438930942350327,1.4793048892915248,1.2780332565307617,-0.08823120269875107,-0.07607354179024696,2.856657552719116,2.8566575419129943,0.43823632986339844,0.41663641309786426,1.6901649451793141,1.4299719548225402,1.3784849643707275,0.08779708706994938,0.24691306352615355,6.24670578122139,6.272554197311401
3.0,3.2736215841770173,3.2736215836824774,0.20958294667127036,0.18162849839868614,1.8093152250734192,1.4503022213280201,1.2279846668243408,-0.047799469082045354,-0.1873641477525234,2.9360147380828856,2.9360147111578025,0.49187333174004183,0.4773757625725454,1.7134802920249192,1.4425304436683655,1.3172338008880615,0.06245633835054887,0.6316284012794494,6.135415175259113,6.657269535064697
4.0,3.2541276144981386,3.2541275913117573,0.21837056558078205,0.22974829635140337,1.803920062339725,1.4224341420829296,1.1558871269226074,-0.04155995900606757,0.04465644702315331,2.549967656135559,2.54996763516032,0.5039730526546197,0.5076014198837455,1.596861808410584,1.353010733127594,1.1739356517791748,0.18573092135051494,0.3442364239692688,6.36743577003479,6.369877557754517
5.0,3.1879247480630877,3.187924755959121,0.2643406966490062,0.27050841249663804,1.785476058635097,1.418844203799963,1.1971216201782227,-0.020370186773386978,-0.09228356257081032,2.377663116455078,2.3776631301319533,0.5800470137907572,0.5617279692081502,1.5419672921732008,1.2923859715461732,1.3359754085540771,0.24075210225573174,-0.2048458743095398,6.230495760440826,5.820795259475708
6.0,3.2263015851378443,3.2263015747527857,0.2532737093969719,0.2538583988777284,1.7961908514277611,1.430241505354643,1.2572672367095947,-0.032653588910484865,-0.04397211268544197,2.5573427963256834,2.5573428426789184,0.580508839672577,0.5792740922929128,1.5991694227563626,1.3435433459281922,1.1079679727554321,0.18337583129046386,0.5888650107383728,6.278807210326195,6.61450614452362
7.0,2.956109909415245,2.956109889389871,0.33201891383398013,0.3254801145210665,1.7193341412854777,1.3652558736503124,1.121084451675415,0.05382760545993326,-0.08034629061818123,3.4161516571044923,3.4161516185356144,0.6259275908367075,0.6360349603704675,1.848283424839279,1.514145872592926,1.3756260871887207,-0.0908635045389723,1.1278780865669251,6.242433032393455,7.153519220352173
8.0,3.0631409245729446,3.0631409036717616,0.29755950182592444,0.29030805116920805,1.7501831057554411,1.3774146653711796,1.1124110221862793,0.019569815708400662,-0.033970095366239544,2.2487031173706056,2.248703086472247,0.6460595072221582,0.6582976541613257,1.499567633177059,1.2725621676445007,1.1182551383972168,0.2819323017553165,0.4670640254020691,6.288809227645397,6.492705159187317
9.0,2.8503046047687532,2.8503045983643887,0.3598509038319609,0.36070122125682075,1.68828451345275,1.3425976561009885,1.1305603981018066,0.08769307369705825,-0.08707810774445533,2.1703615856170653,2.1703615789694077,0.6484851060035082,0.6585796882875171,1.4732147090527599,1.2497589707374572,1.1123707294464111,0.30694872402466733,0.4075056004524231,6.235701215267182,6.4331467342376705
10.0,2.846017399430275,2.84601737163648,0.3521485381041923,0.3502330310824772,1.6870143365236943,1.3286179374158382,1.0750031471252441,0.08906530129713652,-0.05114637151360512,2.11993661403656,2.1199366035417238,0.6482221066310649,0.657175518382649,1.4560002072601925,1.2356535744667054,1.0946989059448242,0.32305069242468654,0.36041186571121214,6.271632951498032,6.38605299949646
