epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_mean_prediction,val_mean_prediction
1.0,7.585615372955799,7.585615226043103,0.04264133633611603,0.06770113039635903,2.754199561768011,2.0806871240958573,1.6004929542541504,-1.3737025723566267,-0.8205207773670554,3.680247220993042,3.680247231603208,0.482319973298814,0.516110449478203,1.918397047433927,1.5131681394577026,1.1860697269439697,-0.2755099376576384,-1.1381944465637206,5.431918492801487,5.2708243250846865
2.0,3.1224849131703376,3.1224849050551535,0.3240752550906288,0.30189900813736836,1.7670554334980988,1.4273453496396542,1.2323871850967407,0.02290714326932186,-0.04790745630860329,2.6544190549850466,2.6544190880037655,0.5263337051912783,0.5398253189826427,1.629238806315319,1.2906546092033386,1.2633516788482666,0.08002432652275493,-0.6746951603889465,6.20453181385994,5.734323611259461
3.0,3.170455991029739,3.170456010261874,0.33009034256219405,0.3141987196243809,1.7805774373112433,1.4206174163520335,1.1881470680236816,0.007895950052318912,-0.11681362882256507,2.306533145904541,2.3065331292035207,0.5641764700253197,0.5538130114965216,1.5187274703525715,1.1966027688980103,1.033384084701538,0.20059557342454726,-0.5476205444335938,6.135625641345978,5.8613982272148135
4.0,3.0234518492221834,3.023451863528355,0.3836004667656463,0.38295541313627346,1.7388075981914604,1.3902837298810482,1.1805684566497803,0.05389671740609048,-0.030224513560533524,2.5756463623046875,2.575646419202761,0.5997208691412028,0.5386731795735202,1.604882057723483,1.2651275897026062,1.0009384155273438,0.10732556895252665,-0.8134580731391907,6.222214756608009,5.595560698509217
5.0,2.711627987921238,2.7116279751997525,0.4590276896071811,0.4375062315040887,1.6467021513314886,1.3124053736031056,1.1208808422088623,0.15147313590233225,-0.00627136692404747,4.207355928421021,4.2073559023767535,0.6064966985920573,0.5253215640250944,2.0511840245031046,1.6645038437843322,1.4568016529083252,-0.45819667185953605,-1.5342716145515443,6.246167903244495,4.874747157096863
6.0,2.75766667842865,2.7576666940092154,0.47442859795933984,0.46589106360856786,1.6606223815212222,1.322921040803194,1.1216094493865967,0.13706662805695113,-0.08812007412314415,2.0090543365478517,2.0090542664505104,0.6184006238899498,0.5584275698591011,1.417411114126918,1.1177522587776183,0.9342584609985352,0.30369659403703064,-0.4562859511375427,6.1643191960453985,5.952732820510864
7.0,2.5996369922161104,2.599636984835732,0.49938684253739735,0.4892322812240835,1.6123389795063976,1.2816790403425693,1.083860158920288,0.18651753164167406,-0.08198503002524377,2.5694806432724,2.569480610765103,0.6144123616800524,0.5462340944458871,1.6029599529511345,1.2678852081298828,1.0340523719787598,0.1094625313468982,-0.8701340055465698,6.170454240143299,5.538884766101837
8.0,2.1450488168001174,2.1450488171222895,0.5957248492633987,0.5866998836627316,1.4645985173836171,1.1748198552429676,1.0006394386291504,0.32876797157430393,-0.07660424634814263,1.9234977912902833,1.923497769574356,0.6170621614588783,0.5488084059381454,1.3869022206249277,1.1298397994041443,0.998396635055542,0.3333489937615922,-0.3647956681251526,6.1758350238204,6.0442231035232545
9.0,2.174228720664978,2.1742287025780636,0.5956701549728322,0.5674974451866159,1.474526602872279,1.1655341170728206,0.931588888168335,0.3196369562112207,-0.05046705797314644,2.030720944404602,2.0307209714575087,0.5950424143988594,0.5269777644257082,1.4250336737977487,1.1266296076774598,0.9777425527572632,0.2961872894133073,-0.393876211643219,6.201972212195397,6.015142560005188
10.0,2.1735333678126336,2.1735333690658565,0.6043758762817305,0.6014736656849521,1.4742908020692038,1.1642051123082637,0.9526920318603516,0.31985454106062083,-0.08926244392991066,2.020416579246521,2.0204165762767947,0.6226077732704842,0.5309742480011022,1.421413583823088,1.1320063495635986,0.8803548812866211,0.299758614280204,-0.4905145883560181,6.163176826238632,5.918504183292389
11.0,2.118012911379337,2.118012928548164,0.6080594735931774,0.5895812660438284,1.4553394547486727,1.160138058513403,0.9553303718566895,0.33722808408225535,-0.047569770365953445,1.881680850982666,1.8816808749881653,0.6312411318993412,0.5538490158530567,1.371743735173653,1.1058849167823792,1.0042046308517456,0.3478420050323141,-0.36268595457077024,6.204869499802589,6.046332817077637
12.0,1.9725495970249176,1.9725495912209123,0.6375581637603744,0.6199042659671562,1.404474845350002,1.119733984619379,0.9653944969177246,0.3827466989484345,-0.030179496258497238,3.058611364364624,3.0586114156083055,0.6343908994599802,0.5522048169046213,1.7488886229855536,1.3864663410186768,1.1540453433990479,-0.0600617324130126,-1.1494854640960694,6.222259773910046,5.259533307552338
13.0,2.158975745141506,2.158975746753683,0.6221230454539911,0.6064908190251392,1.4693453463204909,1.1473569406569004,0.9410371780395508,0.32440993498716264,-0.04178548261523247,2.7450566577911375,2.7450566439833817,0.6424165660012019,0.5624360548866735,1.656821246840884,1.3244865202903748,1.108190894126892,0.048610919731972846,-1.024247806072235,6.21065378755331,5.3847709655761715
14.0,1.9111045396327973,1.9111045504225175,0.6551548267569254,0.6367455801223713,1.3824270506694079,1.1096592058241368,0.9518740177154541,0.401974177149669,-0.08277480468153954,1.9775552701950074,1.9775553115400824,0.6406847682668577,0.5587156047113817,1.4062557774246058,1.1334092783927918,0.9812331199645996,0.3146135861535029,-0.5186428475379944,6.169664465487004,5.890375924110413
15.0,1.7397068059444427,1.739706783659106,0.6925302516099893,0.6683334182696677,1.3189794477773737,1.034758298844099,0.853158712387085,0.4556082342088388,-0.02499670401215553,2.682324995994568,2.682325022812851,0.6395544192850089,0.5568553796237359,1.6377805172894355,1.3074255418777465,1.1036415100097656,0.0703526129316252,-0.985652174949646,6.2274425661563875,5.423366596698761
16.0,1.9261925849318504,1.926192591554984,0.6581292495298312,0.6421835454162375,1.3878734061703841,1.1158074681460857,0.9498229026794434,0.3972528037368709,-0.12825059726834298,2.045803575515747,2.0458035801945114,0.6388881168467424,0.5604798181816008,1.4303159022378626,1.1380394530296325,0.926776647567749,0.29095991850065583,-0.5633712792396546,6.1241886729002,5.8456474924087525
