epoch,train_affinity_loss,train_contact_loss,train_loss,val_affinity_loss,val_contact_loss,val_loss
33.0,2.176457303464413,0.045316568072885276,2.181555233001709,2.004149775505066,0.051077998876571655,2.009659295082092
34.0,1.581084752380848,0.04517371144145727,1.5861231616139413,1.959801559448242,0.05102084219455719,1.9653395700454712
35.0,1.3641647498309613,0.04515996271744371,1.3691846913099288,2.0087486696243286,0.05083386942744255,2.0142591381073
36.0,1.3164183229207993,0.045125044472515585,1.3214381766319274,2.004052104949951,0.05094448521733284,2.0096254396438598
37.0,1.3051959344744681,0.0451432097516954,1.310243272781372,2.023059673309326,0.050947963297367095,2.0285761952400208
38.0,1.260081828907132,0.045138488318771125,1.265106737613678,1.9144934463500975,0.050936268866062166,1.9199799728393554
39.0,1.2578630805015565,0.04512923082336783,1.2629187270998954,2.00700731754303,0.05133884459733963,2.01262629032135
40.0,1.2745305836200713,0.04526715110987425,1.2796214579045773,2.0348608255386353,0.05090159133076668,2.0404413509368897
41.0,1.2498492494225502,0.045374959520995614,1.2549199455976485,2.134505853652954,0.05115157574415207,2.140091686248779
42.0,1.1870206275582313,0.04521498633548617,1.1920982611179352,2.0299089908599854,0.05078794628381729,2.035479621887207
43.0,1.1086634841561318,0.04511945588514209,1.1137641796469688,2.056282410621643,0.05094803959131241,2.0618444204330446
44.0,1.1343942053616047,0.04521713607013225,1.139465425759554,2.1403999614715574,0.050949203073978426,2.145900297164917
45.0,1.067406677007675,0.045127438716590404,1.0724756094813346,2.178536603450775,0.05110914170742035,2.1840723657608034
46.0,1.119998031258583,0.04513567209243775,1.125093644335866,2.1068559217453005,0.05086737662553787,2.112366809844971
47.0,1.062796972990036,0.0451806896738708,1.067899257540703,1.9905724120140076,0.0509347003698349,1.9961621165275574
48.0,1.0501211056113242,0.04519330823794007,1.0552451980113984,2.1181682896614076,0.050848277509212496,2.1237723445892334
