epoch,train_affinity_loss,train_contact_loss,train_loss,val_affinity_loss,val_contact_loss,val_loss
1.0,4.955866411626339,0.056912659853696826,4.96486735790968,3.0052291488647462,0.04872112199664116,3.012523584365845
2.0,3.8030637627840043,0.04715790625661612,3.8100321292877197,2.663213138580322,0.04856242835521698,2.6701646900177
3.0,3.4935042029619217,0.04692465525120497,3.500143808722496,4.208323163986206,0.04829503744840622,4.214875402450562
4.0,3.4573693752288817,0.046679269149899484,3.4636609226465227,2.897308759689331,0.048196141123771664,2.9036223030090333
5.0,3.2168222296237947,0.046644787713885305,3.2229318022727966,2.156826043128967,0.04792131185531616,2.162990565299988
6.0,3.4549760913848875,0.046566611379384996,3.460946311354637,2.768116998672485,0.04771312102675438,2.7741448068618775
7.0,3.2179076728224754,0.04650022538378835,3.223760350942612,4.479730815887451,0.04801036551594734,4.485603065490722
8.0,3.0968286740779876,0.046454358603805306,3.1025104510784147,2.4196338987350465,0.047869133204221724,2.4253752183914186
9.0,3.4758992624282836,0.046490381974726915,3.481510483622551,2.274830460548401,0.047860755920410156,2.2804894828796387
10.0,3.1129447770118714,0.04651368323713541,3.1184855210781097,2.301100926399231,0.048297832161188124,2.306780333518982
11.0,3.136032512187958,0.046689604073762894,3.1415624219179152,2.9061960220336913,0.04801202237606048,2.911776456832886
12.0,2.623246539235115,0.04656207036226988,2.6286950314044955,3.596327304840088,0.04829246968030929,3.601931209564209
13.0,2.9681953901052474,0.04666902704164386,2.9736336681246756,1.9737494659423829,0.04831158667802811,1.9792998504638672
14.0,2.6687926331162455,0.04671550817787647,2.6742015105485915,2.1105892848968506,0.04794505849480629,2.1160572147369385
15.0,2.840808700323105,0.04657133726403117,2.8461361691355704,2.0263123655319215,0.048404853492975235,2.031772565841675
16.0,2.662749608159065,0.046661633085459474,2.6680670565366746,3.398919744491577,0.048402077853679656,3.4043678569793703
17.0,2.987685935497284,0.04656406659632921,2.992963643372059,1.9935755157470703,0.04810250177979469,1.9989795398712158
18.0,2.7428846156597135,0.046567803602665665,2.74812498152256,2.0657938003540037,0.048201082795858385,2.071131558418274
19.0,2.5682232075929643,0.046570757757872346,2.573421986401081,2.5480506896972654,0.04798228338360786,2.553330307006836
20.0,2.6341928064823152,0.04644336801022291,2.639355769455433,2.668446569442749,0.047820062041282654,2.6736936569213867
21.0,2.4425871020555494,0.0464669937826693,2.4477256132662295,2.1275073671340943,0.0481577330827713,2.132773551940918
22.0,2.341740790605545,0.04641293214634061,2.346849261522293,2.7378790283203127,0.047861650735139843,2.7430725955963133
23.0,2.190876048207283,0.04641368974000216,2.195953513979912,2.2784581184387207,0.047817116677761076,2.2836341190338136
