epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_mean_prediction,val_mean_prediction
1.0,4.526160734891891,4.526160707186662,0.07403080540762323,0.10525828162241473,2.1274775456363018,1.6399378529656679,1.3732213973999023,-0.4487040315256512,-0.1714959002006799,2.7906882476806643,2.7906882209287556,0.539234610733553,0.4942798079657657,1.6705353096923021,1.4169846987724304,1.406142234802246,0.10886275765976083,0.06043940305709839,6.151283422810957,6.0860805368423465
2.0,3.643273953795433,3.643273968305369,0.19357659254053086,0.17774804758243384,1.9087362228200546,1.5194851471483708,1.260106086730957,-0.1661153960918733,-0.09039662644267082,2.712587661743164,2.7125877105286036,0.6188732985433089,0.5875250906655355,1.6469935368812483,1.3937941765785218,1.3193273544311523,0.133802223466584,0.5021061444282532,6.2323826965689655,6.527747278213501
3.0,3.227539989948273,3.2275399934426203,0.3025083944571657,0.28743934719850883,1.7965355530694682,1.4261232323944568,1.195704460144043,-0.03304997389651243,-0.08156384989619254,2.0450368690490723,2.045036868065484,0.648538276306942,0.6092357176561891,1.4300478551662124,1.2271766591072082,1.1648297309875488,0.3469680699460266,0.14261042833328247,6.241215473115444,6.16825156211853
4.0,2.656142391562462,2.656142401464193,0.43386775098019387,0.4212918903988111,1.6297675912424425,1.301389479190111,1.1163382530212402,0.1498392447273006,-0.026846973747014998,2.0807118892669676,2.08071193913841,0.653011629184112,0.6207811146517717,1.4424673095562375,1.2041737723350525,1.044646978378296,0.33557611859230674,-0.40372495412826537,6.295932349264621,5.621916179656982
5.0,2.7216444003582,2.721644397079508,0.4562165087805216,0.414553681017011,1.6497407060139808,1.3142710728943348,1.085977554321289,0.12887379271181942,-0.06686469420790672,2.408756432533264,2.408756398867445,0.6284719323397014,0.5876991117221217,1.5520168809866228,1.2704135727882386,1.1202563047409058,0.23082323612568845,0.6526116585731506,6.25591462880373,6.678252792358398
6.0,2.843977374136448,2.84397738921896,0.4377151072462604,0.40425706651378285,1.686409614897567,1.336446842700243,1.1129088401794434,0.089718245578988,-0.1161117760837078,2.245768256187439,2.2457682772028353,0.6169255907406493,0.591707596749694,1.4985887618699252,1.223836064338684,1.0650534629821777,0.28286946048896666,-0.4443703889846802,6.206667546927929,5.581270744800568
7.0,2.3971152836084366,2.3971152694380886,0.5242720845129452,0.46772320140245993,1.5482620157576974,1.235151092261076,1.0330185890197754,0.23274696160198294,-0.031613058000802996,2.1257879972457885,2.125787977420078,0.6412677870636448,0.6133822193838125,1.4580082226860307,1.2022449851036072,1.1515333652496338,0.32118220093833816,0.39601571798324586,6.291166265010833,6.4216568517684935
8.0,2.3934160989522932,2.3934160893305902,0.5281212396259294,0.49137201486778415,1.5470669311088614,1.216525078266859,0.9827671051025391,0.23393097107088368,-0.04431665077805519,2.094567070007324,2.094567079309985,0.592761007132297,0.547860291216055,1.447261924915454,1.201900234222412,1.022996425628662,0.33115182235163754,-0.22714898109436035,6.278462672233582,5.798492152690887
9.0,2.5518043029308317,2.5518043231168086,0.5161768588080031,0.48663240834139254,1.597436797847354,1.2683001835644245,1.036056637763977,0.18323509708921215,-0.11433459743857384,2.174042081832886,2.1740421135199113,0.5797360787877446,0.5441278395885849,1.4744633306799837,1.1902529740333556,1.014737844467163,0.30577343637158005,-0.2913859963417053,6.208444725573063,5.734255137443543
10.0,2.4665846449136732,2.4665846631521022,0.5223452801606738,0.48451454275769085,1.5705364252866287,1.2580634893476963,1.091578483581543,0.21051165065039934,-0.07402458235621452,2.001114444732666,2.001114436628166,0.6027159816439749,0.5774558722878912,1.4146075203490776,1.1498366332054137,0.9726037979125977,0.36099361179423173,0.07278754472732545,6.248754740655422,6.098428678512573
