epoch,train_affinity_loss,train_contact_loss,train_loss,val_affinity_loss,val_contact_loss,val_loss
1.0,4.90093578338623,0.05437978945672512,4.906373785734177,3.7051361179351807,0.04855525344610214,3.7099916172027587
2.0,3.7459533935785294,0.04656654627993703,3.750610038638115,3.246502733230591,0.048165536522865295,3.2513193035125734
3.0,3.506447977423668,0.04646722072735429,3.5110946971178056,3.8063593101501465,0.04825310587882996,3.8111847019195557
4.0,3.2979889622330667,0.04627272633835673,3.3026162368059158,5.256958999633789,0.04876024603843689,5.261835041046143
5.0,3.625188185572624,0.04627179400995374,3.629815374016762,5.232921581268311,0.047798838019371036,5.237701435089111
6.0,3.1911089313030243,0.04618901276960969,3.195727849602699,3.1503730535507204,0.04782867163419723,3.1551559352874756
7.0,3.301513370871544,0.0462063992023468,3.3061340099573133,3.2020168590545652,0.04788656234741211,3.2068055057525635
8.0,3.2873788237571717,0.04603745808824897,3.291982562541962,3.409284152984619,0.04820799440145493,3.4141049861907957
9.0,3.300350347161293,0.04604720009490847,3.304955061376095,2.7313423633575438,0.04800817579030991,2.73614312171936
10.0,2.9971400433778763,0.04613052936270833,3.0017530912160875,2.9611419200897218,0.0479557129740715,2.9659375286102296
11.0,2.6553603667020798,0.04634207522496581,2.6599945971369743,6.84505615234375,0.04803975045681,6.8498601150512695
12.0,3.1647729709744454,0.04611802011728287,3.1693847703933717,2.4982967948913575,0.04769963175058365,2.5030667400360107
13.0,2.8100705742836,0.046148931924253705,2.8146854609251024,2.5649882698059083,0.04762513279914856,2.5697507762908938
14.0,2.8172563087940214,0.04602200029417872,2.82185851752758,2.6950158882141113,0.04777045488357544,2.699792938232422
15.0,2.3801780107617376,0.04609177837148309,2.3847871869802475,2.9612874126434328,0.04800988867878914,2.966088390350342
16.0,2.513081606030464,0.04604161998257041,2.517685769200325,2.7771779346466063,0.04802431613206863,2.7819804191589355
17.0,2.3934528720378876,0.046011164654046297,2.398053986430168,3.537878465652466,0.0476231575012207,3.5426408004760743
18.0,2.4127043452858925,0.045998693481087684,2.417304219305515,2.6396390867233275,0.04847562551498413,2.6444866609573365
19.0,2.16294888317585,0.04614828856661916,2.167563715875149,3.00726749420166,0.04756389200687408,3.0120238780975344
20.0,2.0227135387063027,0.045943229533731936,2.0273078522086143,2.4840696716308592,0.04766349643468857,2.48883602142334
21.0,2.2896641933918,0.04589580271393061,2.2942537823319435,2.7716060066223145,0.047599303275346755,2.776365957260132
22.0,1.8524795226752757,0.0459160196967423,1.8570711208879949,2.701469440460205,0.047549394369125364,2.7062244033813476
23.0,2.48186586022377,0.04602491831406951,2.486468352973461,2.2844840335845946,0.04749940186738968,2.289233994483948
24.0,2.1133214056491854,0.045929658319801094,2.1179143804311753,2.5957760190963746,0.04732868194580078,2.600508899688721
25.0,1.902292242348194,0.04580243008211255,1.9068724885582924,2.334062786102295,0.04731170803308487,2.3387939739227295
26.0,1.9915588462352753,0.04574307043105364,1.9961331483721734,3.404296646118164,0.047628569453954696,3.40905948638916
27.0,1.8844421273469925,0.04573756754398346,1.8890158814191818,2.7655956172943115,0.04759363293647766,2.770354948043823
28.0,1.8161719527840614,0.04561795696616173,1.820733751654625,2.6672758865356445,0.047071964889764784,2.6719830894470213
29.0,1.7809582138061524,0.04553673829883337,1.7855118867754936,2.658778610229492,0.047488712668418885,2.663527488708496
30.0,1.6634672805666924,0.045627746041864155,1.668030053973198,3.55460732460022,0.047385071963071825,3.559345827102661
31.0,1.8113145807385445,0.04550336267799139,1.8158649170398713,2.8334789180755617,0.04744397044181824,2.8382233333587648
32.0,1.814679921269417,0.04563829518854618,1.8192437581717968,4.298498477935791,0.04764054611325264,4.30326250076294
33.0,1.5229470244050025,0.04612429462373257,1.5275594517588615,2.6303470230102537,0.0482786400616169,2.6351748752593993
