epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_mean_prediction,val_mean_prediction
1.0,13.48203092455864,13.482030948368209,-0.028136580376675338,-0.05632739505270636,3.6717885217381747,2.8667612301837653,2.1886401176452637,-3.2188181959008766,-1.7588583156000823,2.817333357334137,2.817333319388725,0.19990580379503067,0.2220028623953074,1.6784913819822624,1.3468055701255799,1.2219271659851074,0.023561076083232324,-0.1758241105079651,4.49358095456846,6.233194661140442
2.0,3.6864226913452147,3.6864226677058243,0.12082042380665199,0.1258606377336247,1.9200059030393173,1.5465367679297923,1.3442578315734863,-0.15356114281736644,-0.11536622121930122,2.7632169193029403,2.763216906252131,0.2754900591329773,0.2829162329265747,1.6622926656434873,1.3190540814399718,1.198869228363037,0.04231688741932094,0.2711643242835999,6.137073048949242,6.680183095932007
3.0,3.6198954808712007,3.6198954672166765,0.11460416003578468,0.10532718472391242,1.9026022882401556,1.525376613587141,1.2909152507781982,-0.13274334726261539,-0.10194153383374215,2.5966989040374755,2.596698886676714,0.351667303461738,0.3512164972736227,1.6114275927502029,1.284588119983673,1.1703202724456787,0.10002914841733779,0.1467351174354553,6.150497736334801,6.555753889083863
4.0,3.4766546845436097,3.476654702064126,0.17074979674638352,0.18217931396671655,1.8645789610697976,1.492458138614893,1.238389253616333,-0.08792022315508063,-0.06351207718253135,2.571228904724121,2.5712288879385876,0.4127718011483059,0.40065647952237765,1.6035051879986506,1.2944420599937438,1.195497989654541,0.10885660876392311,-0.3501275086402893,6.188927192986012,6.0588912630081175
5.0,3.448032149076462,3.4480321336410253,0.22537338519740105,0.2171247765788652,1.8568877547232157,1.5207344643771648,1.3375370502471924,-0.0789636043089128,0.028758226484060286,2.356548020839691,2.356547989595711,0.45619084109785013,0.41636037969776196,1.5351052047321418,1.26155344247818,1.051664113998413,0.18326128921858975,-0.16739871740341186,6.281197496652603,6.241620054244995
6.0,3.458989391326904,3.458989414196598,0.23698270208609437,0.2444479986445298,1.8598358567886033,1.488557586222887,1.2059223651885986,-0.08239237366587693,-0.07817686721682549,2.392179740667343,2.392179740350587,0.475773874773872,0.41592832741934105,1.5466673011189533,1.279382231235504,1.1974685192108154,0.17091194165473433,0.3691359543800354,6.174262402951717,6.7781547260284425
7.0,3.1914684283733368,3.191468458674549,0.30230012653617544,0.3143779007425338,1.7864681521579244,1.4119723050296307,1.2217202186584473,0.001320701853934514,-0.024857004433870317,2.2202119183540345,2.220211910459653,0.4891021786788757,0.42629758210144425,1.490037553372281,1.2366465020179749,1.1528215408325195,0.2305130125012036,0.02229311227798462,6.227582265734672,6.431311883926392
8.0,2.916824804544449,2.916824825615891,0.3731378529563182,0.3744134191523641,1.7078714312312537,1.3714929588139058,1.1603178977966309,0.08726261676078328,-0.107907724827528,2.5732875096797945,2.5732874977721925,0.49871011595299,0.4314822094424959,1.6041469688816523,1.329378492832184,1.2372043132781982,0.1081431302568342,0.6160080552101135,6.144531545341015,7.025026826858521
9.0,3.1163686895370484,3.116368673715562,0.32817285772624133,0.32088584332952214,1.7653239571578816,1.4149804686009884,1.217726707458496,0.02482104393937934,-0.05495136395096779,2.297093963623047,2.2970940159291175,0.49916429201666623,0.4329463866082558,1.5156167114178696,1.2310040974617005,1.1552095413208008,0.20386700657196988,-0.2864936327934265,6.197487906217575,6.12252513885498
10.0,3.0120316740870474,3.012031631171667,0.34780411215594126,0.35433502055723626,1.7355205648944834,1.380932722836733,1.1650922298431396,0.05747035436422532,0.0019347698986530305,2.3183800745010377,2.3183800819940465,0.5066874820304151,0.43073811940743756,1.522622764178326,1.2350780034065247,1.1740632057189941,0.19648962481177046,-0.37827291250228884,6.254374040067196,6.030745859146118
11.0,2.924119039475918,2.924119043029723,0.36360145308871783,0.3562907080472189,1.7100055681282804,1.3693892930448055,1.154890537261963,0.08498009884726154,-0.05430504813790321,2.1814594316482543,2.181459455676343,0.5068894009666143,0.4428715875597597,1.4769764573873014,1.216541702747345,1.1023459434509277,0.24394394202144865,-0.0722530436515808,6.19813422203064,6.336765727996826
12.0,2.9939113545417784,2.993911391732682,0.35263451454153516,0.35541077524023723,1.7302922850584181,1.38804680749774,1.1813409328460693,0.06314056801022983,-0.058792718201875684,2.1905528569221495,2.190552807243876,0.5104153942124555,0.43360046575197647,1.4800516231685557,1.2176754307746886,1.0974534749984741,0.2407923438920072,-0.2042609667778015,6.193646551966667,6.204757804870606
13.0,3.062829956114292,3.0628299617643506,0.3480800249494101,0.3470699469250142,1.750094272250598,1.3727904798090458,1.0818312168121338,0.04157446136067511,-0.049580136984586715,2.3087254405021667,2.308725412787972,0.5079518151075881,0.43841904880158805,1.519449049092457,1.2362207770347595,1.1404260396957397,0.19983576591104135,-0.38475761651992796,6.202859133183956,6.024261155128479
