epoch,train_affinity_loss,train_contact_loss,train_loss,val_affinity_loss,val_contact_loss,val_loss
1.0,4.772397826313973,0.05464346980676055,4.777862166166305,2.7287770462036134,0.048674538135528564,2.733644485473633
2.0,4.093495233058929,0.04703864702954888,4.098199090361595,2.901550054550171,0.04825849860906601,2.9063759422302247
3.0,3.502415885925293,0.04678365865722298,3.5070942586660383,2.7633993196487427,0.04789485514163971,2.7681887912750245
4.0,3.624181781411171,0.04645756909623742,3.6288275331258775,2.6059330320358276,0.047671674340963366,2.6107002019882204
5.0,3.4455043083429335,0.04646704642102122,3.450151019692421,2.3145817947387695,0.047690426260232927,2.319350814819336
6.0,3.632663387656212,0.046415793374180794,3.6373049610853196,2.3070723485946654,0.048575072139501574,2.3119298124313357
7.0,3.219558902382851,0.04648505605757237,3.224207409620285,4.082855377197266,0.04811834543943405,4.087667160034179
8.0,3.365387545824051,0.0466450659558177,3.370052067041397,2.0711116790771484,0.04799859806895256,2.075911521911621
9.0,3.184535400271416,0.04666447550058365,3.1892018526792527,2.210115308761597,0.04802774146199226,2.214918065071106
10.0,3.017221293449402,0.046501966286450626,3.021871497631073,2.2528757095336913,0.04798250794410706,2.257673964500427
11.0,3.070557767152786,0.04644475441426039,3.075202252268791,3.5444980525970458,0.04818537279963493,3.549316635131836
12.0,2.9715662240982055,0.04657892532646656,2.9762241047620774,1.9789963722229005,0.04773176982998848,1.9837695503234862
13.0,2.898993492722511,0.04646317504346371,2.9036398196220397,2.38416841506958,0.04803797274827957,2.3889721965789796
14.0,2.5756747871637344,0.04637697553262114,2.58031249076128,4.230855045318603,0.04775288686156273,4.235630340576172
15.0,2.723527263998985,0.04637215297669172,2.728164480626583,3.438685531616211,0.04775367692112922,3.4434608840942382
16.0,3.401422339081764,0.04650984365493059,3.4060733038187028,4.207143306732178,0.04773719623684883,4.211917037963867
17.0,2.8073231837153436,0.04635674055665731,2.811958854496479,2.078966751098633,0.04759081900119781,2.083725833892822
18.0,2.5136776021122933,0.04648880669847131,2.5183264762163162,2.061305112838745,0.04774807035923004,2.066079912185669
19.0,2.6383598092198373,0.046436175778508185,2.6430034202337267,2.069033169746399,0.047650493234395984,2.073798208236694
20.0,2.5055660861730575,0.04629335751757026,2.5101954174041747,2.633511867523193,0.04788275882601738,2.6383001041412353
21.0,2.5175801852345465,0.04645328249782324,2.522225508093834,2.562756872177124,0.04778684660792351,2.5675355625152587
22.0,2.4431271982192992,0.046539248023182156,2.4477811244130137,2.8180887794494627,0.047962719351053236,2.822885036468506
