epoch,train_loss,train_mse,train_pcc,train_spearman,train_rmse,train_mae,train_median_absolute_error,train_r2,train_bias,val_loss,val_mse,val_pcc,val_spearman,val_rmse,val_mae,val_median_absolute_error,val_r2,val_bias,train_affinity_loss,train_contact_avg_prob,train_contact_f1,train_contact_loss,train_contact_pr_auc,train_contact_precision,train_contact_recall,train_contact_roc_auc,train_mean_prediction,train_neg_accuracy,train_pos_accuracy,train_scaled_contact_loss,val_affinity_loss,val_contact_avg_prob,val_contact_f1,val_contact_loss,val_contact_pr_auc,val_contact_precision,val_contact_recall,val_contact_roc_auc,val_mean_prediction,val_neg_accuracy,val_pos_accuracy,val_scaled_contact_loss
1.0,4.826647527217865,4.818420092765115,0.005733081396111093,0.0337565084495647,2.195089996507003,1.7104884104989468,1.4334683418273926,-0.5563774582502412,-0.23569697638973594,6.931590633392334,6.924347894250122,0.30474258058988735,0.3331353099905675,2.6314155685201306,2.195287969112396,2.0807619094848633,-1.0368245827166476,1.9088067603111267,4.8184200954437255,0.01079021580517292,0.0001913692469620132,0.04972818236798048,0.0062350804982089746,0.125,9.575792396820837e-05,0.5105285260525921,6.042534505669027,0.9999960453608411,9.575792396820837e-05,0.004972818233072758,6.924347839355469,0.007754995487630367,0.0,0.048520691096782684,0.007123128496193711,0.0,0.0,0.5082576871294775,8.224227447509765,1.0,0.0,0.004852069057524205
2.0,3.7661691021919252,3.7593836531212617,0.12568665645240412,0.1397849044675513,1.9389130081365853,1.5504679287970067,1.3452627658843994,-0.2143025850771556,-0.0904800520837307,3.1946160411834716,3.1878357116019216,0.2929289575376127,0.34011311304626746,1.7854511227143468,1.3576160073280334,1.107248306274414,0.06228539608118844,-0.20254664182662963,3.759383648633957,0.008213091641664505,0.0,0.04677949547767639,0.006000163906610734,0.0,0.0,0.5085970661893463,6.187751429975033,1.0,0.0,0.0046779495431110265,3.1878357887268067,0.006603080779314041,0.0,0.04858829140663147,0.007927528216190192,0.0,0.0,0.556308339995072,6.112874045372009,1.0,0.0,0.004858829099684953
3.0,3.5039500439167024,3.4975077795125746,0.19655254435487446,0.17551151485019298,1.8701625008304958,1.5062262566387654,1.3048996925354004,-0.12971516872545075,-0.05903108820319176,3.3597339153289796,3.3532766662398914,0.3433605753673944,0.37916560408713107,1.8311954200029803,1.4119346976280212,1.2164448499679565,0.013620278651928941,-0.5721357560157776,3.497507781982422,0.007975888438522816,0.0,0.04635193733498454,0.007877952402833488,0.0,0.0,0.5569307035883446,6.219200393855572,1.0,0.0,0.004635193734429777,3.3532766246795656,0.007368863560259342,0.0,0.0481906658411026,0.008177445397718603,0.0,0.0,0.5647702701726569,5.7432849311828615,1.0,0.0,0.0048190665617585185
4.0,3.2362659752368925,3.2300578296437528,0.2468870145991411,0.24623327018185356,1.7972361641263934,1.4203039710223675,1.182753324508667,-0.043327293618632634,-0.10150860980153084,2.9692327976226807,2.96294488025077,0.37046702396084724,0.4065347515421678,1.7213206790864886,1.2855516028404237,0.903501033782959,0.12843793213501353,0.17030169248580931,3.2300578391551973,0.00802833866328001,0.0,0.04612911259755492,0.008424829605866449,0.0,0.0,0.5770121790614978,6.1767228722572325,1.0,0.0,0.004612911250442267,2.962944860458374,0.00897083431482315,0.0,0.04791208103299141,0.008528663858543466,0.0,0.0,0.5742747031563925,6.485722379684448,1.0,0.0,0.004791208188980818
5.0,3.0764469799399374,3.0704227201471297,0.3194474432244458,0.30351446818942296,1.7522621722068674,1.41992746129632,1.2194256782531738,0.008235766717038406,-0.06539150282740593,3.3869829273223875,3.380883959214704,0.41400102559070723,0.45499632462852524,1.8387180205824665,1.4497721266746522,1.224780797958374,0.005499483184668863,-0.711357433795929,3.070422716140747,0.008295346051454544,0.0,0.04611313270404935,0.008393060363657098,0.0,0.0,0.5765583476610886,6.212839979231358,1.0,0.0,0.004611313277855515,3.3808839607238768,0.00691192364320159,0.0,0.04808190912008285,0.008623959968763617,0.0,0.0,0.5803534192881125,5.60406325340271,1.0,0.0,0.004808190912008285
6.0,3.07685299128294,3.0709863034831684,0.3206403684977725,0.3188604013792924,1.7524229807564065,1.39086829200387,1.1580305099487305,0.00805372605159893,-0.040104346722364424,3.624403591156006,3.6184447769392962,0.3874812676176662,0.42471084179459184,1.9022210115912652,1.481198718547821,1.2586811780929565,-0.06437997995344347,-0.8320366215705871,3.070986316204071,0.007960489951074123,0.0,0.04611360730603337,0.008562041570331202,0.0,0.0,0.5850719642073043,6.238127135336399,1.0,0.0,0.004611360729904845,3.6184446525573732,0.007972866296768188,0.0,0.047784292697906496,0.009635267490985887,0.0,0.0,0.5970721415697453,5.4833840656280515,1.0,0.0,0.004778429325670004
7.0,3.2359677028656004,3.2302911123921394,0.30397083863610164,0.2898715292951903,1.7973010633703357,1.4483648024499416,1.2366037368774414,-0.043402645290754105,-0.1192078210413456,2.9040368175506592,2.8983135808313993,0.40280509839427536,0.4415427774690882,1.7024434148691696,1.291624858379364,1.0427131652832031,0.14744948693855076,-0.17661113977432252,3.2302911287546157,0.008062110282480717,0.0,0.046105720344930885,0.008516681957376296,0.0,0.0,0.5842575835762714,6.159023661017418,1.0,0.0,0.004610572021920234,2.8983135414123535,0.009138863533735275,0.0,0.04761943504214287,0.010377098925123089,0.0,0.0,0.6128139628993217,6.138809547424317,1.0,0.0,0.0047619435377419
8.0,3.2413475716114046,3.235736618826515,0.2873088353229903,0.27733438062904775,1.798815337611539,1.44085577622056,1.207974910736084,-0.04516157525121001,-0.09171857818961143,2.9683758449554443,2.962677671206636,0.37384059036694467,0.40109812632965663,1.721243059886266,1.2806859230995178,0.9189624786376953,0.12851653274233843,0.1740604043006897,3.2357366198301314,0.008004995062947273,0.0,0.04621923379600048,0.00851796484599546,0.0,0.0,0.581540593024271,6.186512903869152,1.0,0.0,0.0046219233609735965,2.9626777458190916,0.008485467173159122,0.0,0.047907653450965884,0.008361699677542854,0.0,0.0,0.577994030468196,6.489481091499329,1.0,0.0,0.004790765363723039
9.0,2.938136821985245,2.9325794687488296,0.33897794541263193,0.32343100880129505,1.7124775819697113,1.371676979213953,1.1707839965820312,0.05275993130168155,-0.06083955988287926,3.8431905269622804,3.837549925585303,0.3874649679973287,0.41899218414831907,1.9589665452950704,1.5404010128974914,1.296342134475708,-0.12883063433673292,-0.9731075549125672,2.932579460144043,0.00790537241846323,0.0,0.04603218287229538,0.0088543089490242,0.0,0.0,0.5840190566111325,6.217391922175884,1.0,0.0,0.004603218289557845,3.837549953460693,0.009939128533005714,0.0,0.04758200645446777,0.010181576942021632,0.0,0.0,0.6090960764029648,5.342313132286072,1.0,0.0,0.004758200645446777
10.0,2.8960272109508516,2.8905412049649106,0.3864995566659391,0.3500616156445094,1.7001591704793144,1.3677712248265743,1.1818668842315674,0.0663385327680659,-0.08003758624196053,3.1854582405090333,3.1799400298170712,0.3872907245104445,0.4307655380853465,1.7832386351290932,1.3694412088394166,1.045865535736084,0.06460794240645973,-0.538373441696167,2.8905412375926973,0.007956654764711857,0.0,0.046037367451936005,0.009165319439832774,0.0,0.0,0.5990091145578886,6.198193895816803,1.0,0.0,0.004603736766148359,3.179940032958984,0.006711961701512337,0.0,0.04757865712046623,0.01060673945516133,0.0,0.0,0.6275278229535526,5.777047245502472,1.0,0.0,0.004757865704596043
