bin,count,mean_prediction,mean_true,calibration_error
1,10,5.228936958312988,4.858327317237854,0.3706096410751343
2,10,5.76535177230835,5.67138352394104,0.09396824836730922
3,10,6.095083332061767,6.193191909790039,-0.0981085777282722
4,10,6.3417439460754395,5.83662519454956,0.5051187515258793
5,10,6.508392429351806,6.221664190292358,0.2867282390594479
6,10,6.655173873901367,5.569336104393005,1.0858377695083616
7,10,6.764601182937622,7.249131298065185,-0.48453011512756294
8,10,6.892919301986694,6.926312112808228,-0.03339281082153356
9,10,7.071360063552857,6.982459211349488,0.08890085220336896
10,10,7.490967464447022,6.873595476150513,0.617371988296509
