bin,count,mean_prediction,mean_true,calibration_error
1,10,4.338068437576294,4.2139006614685055,0.12416777610778862
2,10,4.659863376617432,5.405274820327759,-0.745411443710327
3,10,5.160833311080933,6.179727029800415,-1.0188937187194824
4,10,5.478270244598389,6.032758212089538,-0.5544879674911494
5,10,5.73758020401001,5.633982634544372,0.10359756946563792
6,10,5.978000593185425,6.426446795463562,-0.44844620227813703
7,10,6.341351556777954,6.714178848266601,-0.37282729148864746
8,10,6.678981733322144,6.212146806716919,0.46683492660522496
9,10,6.999798536300659,6.7196780920028685,0.2801204442977907
10,10,7.402999305725098,7.050504589080811,0.3524947166442871
